prediction_horizon_sec,link,queue_true,queue_pred,delay_true,delay_pred,prediction_horizon_min,severity_index,severity_level,recommended_strategy
445,L1,0.0,-0.0032923222,0.03966233,0.017979711,7.416666666666667,7.358709,LOW,Monitor Traffic Conditions
445,L16,0.039063122,0.027524568,0.030507175,0.027541094,7.416666666666667,10.577586,LOW,Monitor Traffic Conditions
445,L3,0.0,0.013790421,0.05174654,0.015878428,7.416666666666667,8.700347,LOW,Monitor Traffic Conditions
450,L19,0.0,0.0013934225,0.0002703738,0.010388017,7.5,7.307127,LOW,Monitor Traffic Conditions
450,L13,0.0,0.19767407,0.00040556068,0.1117636,7.5,30.229902,MODERATE,Activate VMS + Traveler Information
450,L6,0.5069274,0.53676987,0.93219626,0.65129006,7.5,91.62573,CRITICAL,Full Detour + Emergency Response
450,L17,0.0,-0.0033574477,0.0,0.048721008,7.5,9.191766,LOW,Monitor Traffic Conditions
450,L18,0.0,-0.0012750849,0.0002628634,0.014207657,7.5,7.3063707,LOW,Monitor Traffic Conditions
450,L1,0.0,0.11022446,0.0,0.09608272,7.5,21.78057,LOW,Monitor Traffic Conditions
450,L16,0.31568083,0.2746449,0.48076966,0.21557423,7.5,43.050247,MODERATE,Activate VMS + Traveler Information
450,L3,0.0,0.023197137,0.1760584,0.048288744,7.5,11.446809,LOW,Monitor Traffic Conditions
455,L19,0.0,0.0047805235,0.0011716197,0.0060114115,7.583333333333333,7.3362947,LOW,Monitor Traffic Conditions
455,L13,0.0,0.11082273,0.0007961006,0.01907314,7.583333333333333,17.225983,LOW,Monitor Traffic Conditions
455,L6,0.49287415,0.54518366,0.8355902,0.7233389,7.583333333333333,96.65771,CRITICAL,Full Detour + Emergency Response
455,L17,0.0,-0.004017599,0.0,0.07295287,7.583333333333333,10.58438,LOW,Monitor Traffic Conditions
455,L18,0.0,0.0087822005,0.0030417051,0.016199462,7.583333333333333,8.28937,LOW,Monitor Traffic Conditions
455,L1,0.0,0.06322863,0.0,0.0425246,7.583333333333333,14.5405445,LOW,Monitor Traffic Conditions
455,L16,0.44408494,0.35995126,0.49914005,0.43374518,7.583333333333333,63.426506,HIGH,Diversion Route + Signal Retiming
455,L3,0.0,0.03676714,0.012234414,0.08460668,7.583333333333333,14.784591,LOW,Monitor Traffic Conditions
460,L19,0.0,0.0026379004,0.0019752309,0.0073686987,7.666666666666667,7.2334347,LOW,Monitor Traffic Conditions
460,L13,0.0,0.025825836,0.00038302955,0.012912348,7.666666666666667,9.556723,LOW,Monitor Traffic Conditions
460,L6,0.48940057,0.4397113,0.61007595,0.67098206,7.666666666666667,84.466705,CRITICAL,Full Detour + Emergency Response
460,L17,0.0,0.021640532,0.00018024919,0.02524329,7.666666666666667,9.934747,LOW,Monitor Traffic Conditions
460,L18,0.0,0.005279869,0.0009913705,0.015745275,7.666666666666667,7.9613714,LOW,Monitor Traffic Conditions
460,L1,0.0,0.02122353,0.0,0.04001301,7.666666666666667,10.782311,LOW,Monitor Traffic Conditions
460,L16,0.49962285,0.3485854,0.48510316,0.4584577,7.666666666666667,63.928307,HIGH,Diversion Route + Signal Retiming
460,L3,0.0,0.035303682,0.002275646,0.02408665,7.666666666666667,11.039159,LOW,Monitor Traffic Conditions
465,L19,0.0,0.0050301626,0.0021029073,0.010571972,7.75,7.630506,LOW,Monitor Traffic Conditions
465,L13,0.0,0.00444258,0.0005407476,0.017974976,7.75,8.022814,LOW,Monitor Traffic Conditions
465,L6,0.5023621,0.24208274,0.5288061,0.39520174,7.75,50.99693,HIGH,Diversion Route + Signal Retiming
465,L17,0.0,0.055344887,0.000105145366,0.03422025,7.75,13.366686,LOW,Monitor Traffic Conditions
465,L18,0.0,-0.0011774004,0.0014570144,0.013462286,7.75,7.27018,LOW,Monitor Traffic Conditions
465,L1,0.0,0.0042429417,0.0,0.040648006,7.75,9.361749,LOW,Monitor Traffic Conditions
465,L16,0.3255657,0.2685803,0.2324013,0.3341504,7.75,49.62142,MODERATE,Activate VMS + Traveler Information
465,L3,0.0,0.03263417,0.009335406,0.03124084,7.75,11.237757,LOW,Monitor Traffic Conditions
470,L19,0.07961493,0.0148590505,0.00023282188,0.0043034703,7.833333333333333,8.0998335,LOW,Monitor Traffic Conditions
470,L13,0.0,0.0049654394,0.0015997116,0.016385522,7.833333333333333,7.9726577,LOW,Monitor Traffic Conditions
470,L6,0.0,0.041507088,0.0018325335,0.012232274,7.833333333333333,10.862982,LOW,Monitor Traffic Conditions
470,L17,0.0,0.0656819,0.012835245,0.038198855,7.833333333333333,14.492541,LOW,Monitor Traffic Conditions
470,L18,0.0,-0.004362501,0.0005557684,0.013883099,7.833333333333333,7.0217667,LOW,Monitor Traffic Conditions
470,L1,0.0,-0.0031762868,0.024791775,0.032355245,7.833333333333333,8.228483,LOW,Monitor Traffic Conditions
470,L16,0.0,0.099559896,0.0051295916,0.080626875,7.833333333333333,19.94012,LOW,Monitor Traffic Conditions
470,L3,0.0,0.044289753,0.0116861565,0.037695028,7.833333333333333,12.624937,LOW,Monitor Traffic Conditions
475,L19,0.0,0.035353445,0.0,0.0198095,7.916666666666667,10.787615,LOW,Monitor Traffic Conditions
475,L13,0.0,0.014206715,0.002178011,0.02316413,7.916666666666667,9.171865,LOW,Monitor Traffic Conditions
475,L6,0.0,0.023927517,0.05838572,0.074453406,7.916666666666667,13.074465,LOW,Monitor Traffic Conditions
475,L17,0.0,0.07274554,0.022426004,0.038978834,7.916666666666667,15.145922,LOW,Monitor Traffic Conditions
475,L18,0.0,-0.0067666173,0.00090875634,0.013896365,7.916666666666667,6.816059,LOW,Monitor Traffic Conditions
475,L1,0.0,-0.005391605,0.07400732,0.030482095,7.916666666666667,7.9261646,LOW,Monitor Traffic Conditions
475,L16,0.32288608,0.062835716,0.07393221,0.048138436,7.916666666666667,14.842561,LOW,Monitor Traffic Conditions
475,L3,0.0,0.057300054,0.057319243,0.039433524,7.916666666666667,13.846434,LOW,Monitor Traffic Conditions
480,L19,0.0,0.010284796,0.0017874712,-0.005012773,8.0,7.149721,LOW,Monitor Traffic Conditions
480,L13,0.0,0.0026615188,0.00074352795,0.0010638982,8.0,6.8583703,LOW,Monitor Traffic Conditions
480,L6,0.4092497,0.2800946,0.43352184,0.38017923,8.0,53.36344,HIGH,Diversion Route + Signal Retiming
480,L17,0.0,0.016144559,0.025678,0.0022329018,8.0,8.08641,LOW,Monitor Traffic Conditions
480,L18,0.0,0.005340643,0.002433364,0.00042779744,8.0,7.050447,LOW,Monitor Traffic Conditions
480,L1,0.014350933,0.35794485,0.34630376,0.25992805,8.0,52.85809,HIGH,Diversion Route + Signal Retiming
480,L16,0.3019849,0.5085797,0.2671293,0.4392395,8.0,76.52151,CRITICAL,Full Detour + Emergency Response
480,L3,0.0,0.04128763,0.18018161,0.13908842,8.0,18.431452,LOW,Monitor Traffic Conditions
485,L19,0.0,0.008823492,0.0022456045,-0.0014863163,8.083333333333334,7.2351217,LOW,Monitor Traffic Conditions
485,L13,0.0,0.00032787025,0.0026511652,0.00498832,8.083333333333334,6.892644,LOW,Monitor Traffic Conditions
485,L6,0.48701864,0.3256308,0.5022268,0.4385922,8.083333333333334,60.768467,HIGH,Diversion Route + Signal Retiming
485,L17,0.0,0.010588683,1.5020766e-05,0.006624609,8.083333333333334,7.8718605,LOW,Monitor Traffic Conditions
485,L18,0.0,0.002342537,0.002786352,0.0027122647,8.083333333333334,6.9295607,LOW,Monitor Traffic Conditions
485,L1,0.0,0.2695158,0.0,0.2652449,8.083333333333334,45.58051,MODERATE,Activate VMS + Traveler Information
485,L16,0.039420404,0.30214003,0.06767606,0.317082,8.083333333333334,51.483154,HIGH,Diversion Route + Signal Retiming
485,L3,0.0,0.018027455,0.18176629,0.07863734,8.083333333333334,12.817923,LOW,Monitor Traffic Conditions
490,L19,0.0,0.005742103,0.002335729,0.0024723187,8.166666666666666,7.207214,LOW,Monitor Traffic Conditions
490,L13,0.0,0.0015524477,0.00090875634,0.0040021464,8.166666666666666,6.9388447,LOW,Monitor Traffic Conditions
490,L6,0.48815006,0.27567235,0.45720208,0.45278144,8.166666666666666,57.325966,HIGH,Diversion Route + Signal Retiming
490,L17,0.0,0.004123628,0.00036800877,0.009386241,8.166666666666666,7.4817204,LOW,Monitor Traffic Conditions
490,L18,0.0,0.0007992014,0.0019526996,0.0053728744,8.166666666666666,6.9561286,LOW,Monitor Traffic Conditions
490,L1,0.0,0.07325212,0.0,0.03106346,8.166666666666666,14.716013,LOW,Monitor Traffic Conditions
490,L16,0.0,0.061253913,0.0061810454,0.05245938,8.166666666666666,14.965131,LOW,Monitor Traffic Conditions
490,L3,0.0,0.0040635765,0.10882545,0.061981108,8.166666666666666,10.622284,LOW,Monitor Traffic Conditions
495,L19,0.0,0.00019088387,0.0023807914,0.0035742447,8.25,6.7963004,LOW,Monitor Traffic Conditions
495,L13,0.0,0.0020840392,0.00040556068,0.004469402,8.25,7.012452,LOW,Monitor Traffic Conditions
495,L6,0.43654227,0.22493878,0.5763994,0.39581597,8.25,49.561096,MODERATE,Activate VMS + Traveler Information
495,L17,0.0,0.00086491555,9.0124595e-05,0.01369451,8.25,7.4594936,LOW,Monitor Traffic Conditions
495,L18,0.0,-0.00041231513,0.0011340679,0.0067810714,8.25,6.9362907,LOW,Monitor Traffic Conditions
495,L1,0.0,0.022900045,0.0,0.023438387,8.25,9.9349785,LOW,Monitor Traffic Conditions
495,L16,0.0,0.006181799,0.020548409,0.026904698,8.25,8.706292,LOW,Monitor Traffic Conditions
495,L3,0.0,-0.0013284385,0.0066016265,0.021094698,8.25,7.713705,LOW,Monitor Traffic Conditions
500,L19,0.0,0.0041645765,0.0005707891,0.005700998,8.333333333333334,7.264821,LOW,Monitor Traffic Conditions
500,L13,0.0,-0.00013844669,0.00060083065,0.0075562224,8.333333333333334,7.0061765,LOW,Monitor Traffic Conditions
500,L6,0.0,0.017455712,0.0012467236,0.08509359,8.333333333333334,13.154964,LOW,Monitor Traffic Conditions
500,L17,0.0,0.0046692565,0.0057154014,0.011910498,8.333333333333334,7.6795635,LOW,Monitor Traffic Conditions
500,L18,0.0,-0.0018583089,0.00045813338,0.007844493,8.333333333333334,6.875691,LOW,Monitor Traffic Conditions
500,L1,0.0,0.0033488572,0.029823732,0.020579502,8.333333333333334,8.084646,LOW,Monitor Traffic Conditions
500,L16,0.0052004764,0.0072232634,0.005061998,0.023932733,8.333333333333334,8.617994,LOW,Monitor Traffic Conditions
500,L3,0.0,-0.00039149076,0.018415459,0.013434466,8.333333333333334,7.336022,LOW,Monitor Traffic Conditions
505,L19,0.0,0.017984875,0.00078859023,0.014571592,8.416666666666666,8.982466,LOW,Monitor Traffic Conditions
505,L13,0.0,-0.0020592958,0.0010139017,0.008288167,8.416666666666666,6.884964,LOW,Monitor Traffic Conditions
505,L6,0.0,-0.0058659688,0.075727195,0.052555155,8.416666666666666,9.205619,LOW,Monitor Traffic Conditions
505,L17,0.0,0.015814312,0.0115735,0.02089497,8.416666666666666,9.17423,LOW,Monitor Traffic Conditions
505,L18,0.0,-0.0015825704,0.0019526996,0.010746717,8.416666666666666,7.072959,LOW,Monitor Traffic Conditions
505,L1,0.0011909488,-0.0015953779,0.092873394,0.017058723,8.416666666666666,7.449383,LOW,Monitor Traffic Conditions
505,L16,0.35980546,0.01745928,0.09262556,0.021571003,8.416666666666666,9.355958,LOW,Monitor Traffic Conditions
505,L3,0.0,0.00034336746,0.07194196,0.014961436,8.416666666666666,7.490471,LOW,Monitor Traffic Conditions
510,L19,0.0,0.008054018,0.0006759345,-0.0032787174,8.5,7.061823,LOW,Monitor Traffic Conditions
510,L13,0.0,-0.0034606904,0.0003980503,0.005376853,8.5,6.5904646,LOW,Monitor Traffic Conditions
510,L6,0.49585152,0.39387888,0.52526116,0.46023908,8.5,67.92532,HIGH,Diversion Route + Signal Retiming
510,L17,0.0,0.014004089,0.0,-0.00056826323,8.5,7.7350163,LOW,Monitor Traffic Conditions
510,L18,0.0,0.0026109517,0.0022981772,0.0017619655,8.5,6.895779,LOW,Monitor Traffic Conditions
510,L1,0.0,0.23699856,0.0,0.17026678,8.5,37.106766,MODERATE,Activate VMS + Traveler Information
510,L16,0.0,0.10351353,0.0015997116,0.041666787,8.5,17.949495,LOW,Monitor Traffic Conditions
510,L3,0.0,0.027566731,0.18493567,0.15168855,8.5,18.00652,LOW,Monitor Traffic Conditions
515,L19,0.0,0.008168668,0.0023958122,-0.0021437109,8.583333333333334,7.139556,LOW,Monitor Traffic Conditions
515,L13,0.0,0.0020693839,0.0012842756,0.0019395277,8.583333333333334,6.8598804,LOW,Monitor Traffic Conditions
515,L6,0.47191346,0.37862888,0.5198537,0.5006802,8.583333333333334,69.03423,HIGH,Diversion Route + Signal Retiming
515,L17,0.0,0.007856727,9.0124595e-05,0.0050375536,8.583333333333334,7.5422764,LOW,Monitor Traffic Conditions
515,L18,0.0,0.0039526746,0.0026812067,7.896125e-05,8.583333333333334,6.910364,LOW,Monitor Traffic Conditions
515,L1,0.0,0.062591456,0.0,0.016285047,8.583333333333334,12.916416,LOW,Monitor Traffic Conditions
515,L16,0.004168321,0.009652115,0.02254617,0.00707338,8.583333333333334,7.818255,LOW,Monitor Traffic Conditions
515,L3,0.00013894403,0.011730045,0.03132581,0.07076293,8.583333333333334,11.806037,LOW,Monitor Traffic Conditions
520,L19,0.0,0.0055984557,0.00040556068,0.0018255338,8.666666666666666,7.156191,LOW,Monitor Traffic Conditions
520,L13,0.0,0.005687505,0.0017574297,-0.00034881383,8.666666666666666,7.0337915,LOW,Monitor Traffic Conditions
520,L6,0.48564908,0.3147846,0.47093105,0.48829988,8.666666666666666,62.809868,HIGH,Diversion Route + Signal Retiming
520,L17,0.0,0.00038919598,2.2531149e-05,0.008781396,8.666666666666666,7.1247764,LOW,Monitor Traffic Conditions
520,L18,0.0,0.0036385283,0.0051671434,0.0013970286,8.666666666666666,6.962215,LOW,Monitor Traffic Conditions
520,L1,0.0,0.023170844,0.0,0.019391283,8.666666666666666,9.71618,LOW,Monitor Traffic Conditions
520,L16,0.0,0.00086811185,0.0018250231,0.012352772,8.666666666666666,7.3795185,LOW,Monitor Traffic Conditions
520,L3,0.0,0.017845534,0.007232499,0.046390325,8.666666666666666,10.873589,LOW,Monitor Traffic Conditions
525,L19,0.0,0.0006868392,0.00090875634,0.003719084,8.75,6.8475633,LOW,Monitor Traffic Conditions
525,L13,0.0,0.0039306134,0.00041307107,0.0025364012,8.75,7.0554495,LOW,Monitor Traffic Conditions
525,L6,0.49237794,0.24135962,0.68582565,0.41201413,8.75,51.940376,HIGH,Diversion Route + Signal Retiming
525,L17,0.0,0.0029492155,0.00036800877,0.008847706,8.75,7.348635,LOW,Monitor Traffic Conditions
525,L18,0.0,0.00084834546,0.0017424088,0.004835166,8.75,6.9281898,LOW,Monitor Traffic Conditions
525,L1,0.0,0.0036158115,0.0,0.016155057,8.75,7.8429475,LOW,Monitor Traffic Conditions
525,L16,0.0,-0.002369836,0.0034622867,0.011229441,8.75,7.0342093,LOW,Monitor Traffic Conditions
525,L3,0.0,0.004492782,0.010018851,0.005932942,8.75,7.3068857,LOW,Monitor Traffic Conditions
530,L19,0.0,0.0071582645,0.0005933203,0.003970869,8.833333333333334,7.4184837,LOW,Monitor Traffic Conditions
530,L13,0.0,-0.00065129995,0.0019076373,0.004987538,8.833333333333334,6.808491,LOW,Monitor Traffic Conditions
530,L6,0.0,0.02808179,0.0016823258,0.052510936,8.833333333333334,12.118904,LOW,Monitor Traffic Conditions
530,L17,0.0,0.022714399,0.010356818,0.017514724,8.833333333333334,9.564736,LOW,Monitor Traffic Conditions
530,L18,0.0,-0.0025777146,0.00040556068,0.005849123,8.833333333333334,6.6945543,LOW,Monitor Traffic Conditions
530,L1,0.0,-0.0014944747,0.035554152,0.015275154,8.833333333333334,7.3513746,LOW,Monitor Traffic Conditions
530,L16,0.0,0.011324115,0.005332372,0.011099592,8.833333333333334,8.202681,LOW,Monitor Traffic Conditions
530,L3,0.0,0.0032200664,0.011077815,0.008158699,8.833333333333334,7.3306894,LOW,Monitor Traffic Conditions
535,L19,0.0,0.020370282,0.00081112137,0.014790963,8.916666666666666,9.20048,LOW,Monitor Traffic Conditions
535,L13,0.0,0.0031394288,0.0022080527,0.014127504,8.916666666666666,7.6807604,LOW,Monitor Traffic Conditions
535,L6,0.0,0.023266904,0.077544704,0.03609636,8.916666666666666,10.72357,LOW,Monitor Traffic Conditions
535,L17,0.0,0.042580575,0.03290299,0.03031665,8.916666666666666,12.036824,LOW,Monitor Traffic Conditions
535,L18,0.0,-0.0005726442,0.001216682,0.011252411,8.916666666666666,7.189952,LOW,Monitor Traffic Conditions
535,L1,0.3301707,-0.0013850927,0.12051161,0.018674992,8.916666666666666,7.5641146,LOW,Monitor Traffic Conditions
535,L16,0.07500993,0.026370592,0.04197553,0.026536334,8.916666666666666,10.41837,LOW,Monitor Traffic Conditions
535,L3,0.0,0.0030737668,0.056553185,0.013922874,8.916666666666666,7.6628814,LOW,Monitor Traffic Conditions
540,L19,0.0,0.009130597,0.0018700854,-0.0039726496,9.0,7.1127906,LOW,Monitor Traffic Conditions
540,L13,0.0,-0.0027703121,0.00093128753,0.0051005557,9.0,6.6332393,LOW,Monitor Traffic Conditions
540,L6,0.5063517,0.45878723,0.5550774,0.5255263,9.0,77.40546,CRITICAL,Full Detour + Emergency Response
540,L17,0.0,0.0089307055,9.0124595e-05,-0.0041147545,9.0,7.0871224,LOW,Monitor Traffic Conditions
540,L18,0.0,0.0017929822,0.0024709161,0.0013613999,9.0,6.8015614,LOW,Monitor Traffic Conditions
540,L1,0.0,0.045881756,0.0,0.013397541,9.0,11.308438,LOW,Monitor Traffic Conditions
540,L16,0.060778085,0.24467567,0.110860765,0.18690649,9.0,38.761417,MODERATE,Activate VMS + Traveler Information
540,L3,0.0,0.021654867,0.1939932,0.1474204,9.0,17.243443,LOW,Monitor Traffic Conditions
545,L19,0.0,0.0077930316,0.0029365597,-0.00080720335,9.083333333333334,7.1872287,LOW,Monitor Traffic Conditions
545,L13,0.0,0.0018537194,0.00032294646,0.0028494,9.083333333333334,6.8957763,LOW,Monitor Traffic Conditions
545,L6,0.50516075,0.40536216,0.5039317,0.53232354,9.083333333333334,73.223076,HIGH,Diversion Route + Signal Retiming
545,L17,0.0,0.0061809793,3.0041532e-05,0.00059966743,9.083333333333334,7.1329074,LOW,Monitor Traffic Conditions
545,L18,0.0,0.0022932366,0.0028764766,0.0026321784,9.083333333333334,6.920536,LOW,Monitor Traffic Conditions
545,L1,0.0,0.015941724,0.0,0.015531529,9.083333333333334,8.864384,LOW,Monitor Traffic Conditions
545,L16,0.0,0.095921434,0.0042809183,0.05951018,9.083333333333334,18.364597,LOW,Monitor Traffic Conditions
545,L3,0.0,0.014741942,0.00431847,0.10861197,9.083333333333334,14.328509,LOW,Monitor Traffic Conditions
550,L19,0.0,0.003699027,0.0012241924,0.0024051294,9.166666666666666,7.0277066,LOW,Monitor Traffic Conditions
550,L13,0.0,0.0051392615,0.0014495039,0.00088416785,9.166666666666666,7.0604453,LOW,Monitor Traffic Conditions
550,L6,0.49400556,0.3870991,0.599644,0.51429546,9.166666666666666,70.57611,HIGH,Diversion Route + Signal Retiming
550,L17,0.0,0.0023996755,0.00077356945,0.0047990754,9.166666666666666,7.0592823,LOW,Monitor Traffic Conditions
550,L18,0.0,0.0022765622,0.00352988,0.003445506,9.166666666666666,6.9677496,LOW,Monitor Traffic Conditions
550,L1,0.0,0.0046780854,0.0,0.013866067,9.166666666666666,7.797286,LOW,Monitor Traffic Conditions
550,L16,0.0,0.0065861642,0.0063763154,0.018382259,9.166666666666666,8.231295,LOW,Monitor Traffic Conditions
550,L3,0.0,0.0045132935,0.007390217,0.007956848,9.166666666666666,7.429698,LOW,Monitor Traffic Conditions
555,L19,0.0,0.0030546263,0.0019301685,0.005164139,9.25,7.137373,LOW,Monitor Traffic Conditions
555,L13,0.0,0.0018836856,0.0012617444,0.0044256,9.25,6.9926233,LOW,Monitor Traffic Conditions
555,L6,0.48779276,0.25770274,0.5879053,0.43944493,9.25,54.98481,HIGH,Diversion Route + Signal Retiming
555,L17,0.0,0.013371609,0.0002178011,0.009036787,9.25,8.255172,LOW,Monitor Traffic Conditions
555,L18,0.0,-0.00046154112,0.0046939896,0.0068270043,9.25,6.9348097,LOW,Monitor Traffic Conditions
555,L1,0.0,-8.223206e-05,0.0,0.01443284,9.25,7.422299,LOW,Monitor Traffic Conditions
555,L16,0.0,-0.0037956089,0.00074352795,0.022315122,9.25,7.5747824,LOW,Monitor Traffic Conditions
555,L3,0.0,0.0036553442,0.008479223,0.011736922,9.25,7.5820923,LOW,Monitor Traffic Conditions
560,L19,0.0,0.008844748,0.00072099676,0.0038814172,9.333333333333334,7.5579934,LOW,Monitor Traffic Conditions
560,L13,0.0,-0.0025310665,0.0021104177,0.0063201785,9.333333333333334,6.726735,LOW,Monitor Traffic Conditions
560,L6,0.0,0.06716434,0.001982741,0.117816955,9.333333333333334,19.381868,LOW,Monitor Traffic Conditions
560,L17,0.0,0.02990321,0.018355377,0.020848036,9.333333333333334,10.381584,LOW,Monitor Traffic Conditions
560,L18,0.0,-0.0038902536,0.00038302955,0.0063224286,9.333333333333334,6.610122,LOW,Monitor Traffic Conditions
560,L1,0.0,-0.0023650154,0.03098033,0.016729835,9.333333333333334,7.363604,LOW,Monitor Traffic Conditions
560,L16,0.0,0.014717728,0.004784114,0.017873984,9.333333333333334,8.899352,LOW,Monitor Traffic Conditions
560,L3,0.0,0.002464205,0.0107774,0.013719939,9.333333333333334,7.5983853,LOW,Monitor Traffic Conditions
565,L19,0.0,0.01798281,0.00078859023,0.012740217,9.416666666666666,8.872752,LOW,Monitor Traffic Conditions
565,L13,0.0,0.0011697337,0.004153242,0.013718549,9.416666666666666,7.487114,LOW,Monitor Traffic Conditions
565,L6,0.0,0.008466601,0.08883281,0.05739723,9.416666666666666,10.726316,LOW,Monitor Traffic Conditions
565,L17,0.0,0.040881738,0.037319094,0.027218584,9.416666666666666,11.7056055,LOW,Monitor Traffic Conditions
565,L18,0.0,-0.0023890808,0.0012767651,0.012329988,9.416666666666666,7.0983806,LOW,Monitor Traffic Conditions
565,L1,0.027332274,-0.002614133,0.11152919,0.01972622,9.416666666666666,7.5214205,LOW,Monitor Traffic Conditions
565,L16,0.1349742,0.026750438,0.050875336,0.019966237,9.416666666666666,10.058037,LOW,Monitor Traffic Conditions
565,L3,0.0,0.005021289,0.052978244,0.018503118,9.416666666666666,8.104109,LOW,Monitor Traffic Conditions
570,L19,0.0,0.006039642,0.0020503346,-0.0019557253,9.5,6.9679284,LOW,Monitor Traffic Conditions
570,L13,0.0,0.0020598173,0.0020278033,0.0007237494,9.5,6.7863426,LOW,Monitor Traffic Conditions
570,L6,0.5012505,0.34155682,0.48293266,0.45750967,9.5,63.267887,HIGH,Diversion Route + Signal Retiming
570,L17,0.0,0.008163132,0.0001351869,0.0020011663,9.5,7.3869886,LOW,Monitor Traffic Conditions
570,L18,0.0,0.0012237877,0.004476188,0.000941813,9.5,6.727575,LOW,Monitor Traffic Conditions
570,L1,0.0,0.02104798,0.0,0.012893766,9.5,9.145218,LOW,Monitor Traffic Conditions
570,L16,0.0,0.015805855,0.01843048,0.012436699,9.5,8.66761,LOW,Monitor Traffic Conditions
570,L3,0.0,0.016053073,0.25925842,0.16905439,9.5,18.056217,LOW,Monitor Traffic Conditions
575,L19,0.0,0.0063657016,0.0010890055,-0.0008712709,9.583333333333334,7.060796,LOW,Monitor Traffic Conditions
575,L13,0.0,0.005904183,0.0004431126,-0.0010805875,9.583333333333334,7.0086346,LOW,Monitor Traffic Conditions
575,L6,0.50337434,0.38359967,0.54962486,0.5084469,9.583333333333334,69.92572,HIGH,Diversion Route + Signal Retiming
575,L17,0.0,0.0062585473,6.0083064e-05,0.004451975,9.583333333333334,7.369978,LOW,Monitor Traffic Conditions
575,L18,0.0,0.0024648905,0.0030717468,0.0013808012,9.583333333333334,6.860435,LOW,Monitor Traffic Conditions
575,L1,0.0,0.0098535195,0.0,0.014322795,9.583333333333334,8.269145,LOW,Monitor Traffic Conditions
575,L16,0.0,0.0061907917,0.00705976,0.013889957,9.583333333333334,7.928648,LOW,Monitor Traffic Conditions
575,L3,0.0,0.019886918,0.027067421,0.110373855,9.583333333333334,14.875815,LOW,Monitor Traffic Conditions
580,L19,0.0,0.0044753626,0.0027938625,0.002578728,9.666666666666666,7.1047726,LOW,Monitor Traffic Conditions
580,L13,0.0,0.0044249296,0.00061585143,0.0014593005,9.666666666666666,7.033487,LOW,Monitor Traffic Conditions
580,L6,0.4882493,0.30525637,0.62560743,0.48423943,9.666666666666666,61.74859,HIGH,Diversion Route + Signal Retiming
580,L17,0.0,0.0030662343,0.00033796724,0.009561904,9.666666666666666,7.4014025,LOW,Monitor Traffic Conditions
580,L18,0.0,0.001942575,0.0026812067,0.0033601895,9.666666666666666,6.933959,LOW,Monitor Traffic Conditions
580,L1,0.0,0.0028468296,0.0,0.016668614,9.666666666666666,7.8076124,LOW,Monitor Traffic Conditions
580,L16,0.0,-0.0008652657,0.015846908,0.012846854,9.666666666666666,7.260182,LOW,Monitor Traffic Conditions
580,L3,0.0,0.008934066,0.007758226,0.01714639,9.666666666666666,8.359049,LOW,Monitor Traffic Conditions
585,L19,0.0,0.0012382641,0.0011641093,0.006644517,9.75,7.069899,LOW,Monitor Traffic Conditions
585,L13,0.0,0.0026383325,0.00051821646,0.004029557,9.75,7.0337563,LOW,Monitor Traffic Conditions
585,L6,0.49700278,0.17619646,0.61596406,0.33674535,9.75,41.841347,MODERATE,Activate VMS + Traveler Information
585,L17,0.0,0.012638897,0.00048066452,0.014441915,9.75,8.515518,LOW,Monitor Traffic Conditions
585,L18,0.0,6.16163e-05,0.0017348985,0.00565958,9.75,6.9099216,LOW,Monitor Traffic Conditions
585,L1,0.0,-0.0003072396,0.00042058146,0.017144743,9.75,7.565172,LOW,Monitor Traffic Conditions
585,L16,0.0,0.0042653605,0.0072700507,0.016096514,9.75,7.895239,LOW,Monitor Traffic Conditions
585,L3,0.0,0.0035117194,0.004175773,0.014070526,9.75,7.7093306,LOW,Monitor Traffic Conditions
590,L19,0.0,0.007212758,0.0011641093,0.0056174845,9.833333333333334,7.521649,LOW,Monitor Traffic Conditions
590,L13,0.0,0.00050041825,0.0043785535,0.004967481,9.833333333333334,6.906219,LOW,Monitor Traffic Conditions
590,L6,0.0,0.041195847,0.0016823258,0.10104227,9.833333333333334,16.148012,LOW,Monitor Traffic Conditions
590,L17,0.0,0.018732287,0.01607222,0.01708449,9.833333333333334,9.196962,LOW,Monitor Traffic Conditions
590,L18,0.0,-0.0022603571,0.00045813338,0.0073637366,9.833333333333334,6.812403,LOW,Monitor Traffic Conditions
590,L1,0.0,-0.004866995,0.032407302,0.006684497,9.833333333333334,6.5478816,LOW,Monitor Traffic Conditions
590,L16,7.939659e-05,0.02377057,0.0063838256,0.017484315,9.833333333333334,9.653637,LOW,Monitor Traffic Conditions
590,L3,0.0,0.001765132,0.01881351,0.008727528,9.833333333333334,7.2397404,LOW,Monitor Traffic Conditions
595,L19,0.0,0.018822044,0.0009913705,0.013288055,9.916666666666666,8.977605,LOW,Monitor Traffic Conditions
595,L13,0.0,-0.0021760091,0.02313949,0.0066339225,9.916666666666666,6.7759976,LOW,Monitor Traffic Conditions
595,L6,0.0,-0.0053065196,0.10296735,0.058701362,9.916666666666666,9.621281,LOW,Monitor Traffic Conditions
595,L17,0.0,0.030344486,0.029666014,0.029659484,9.916666666666666,10.946504,LOW,Monitor Traffic Conditions
595,L18,0.0,-0.0039954707,0.0014495039,0.009578943,9.916666666666666,6.7958584,LOW,Monitor Traffic Conditions
